Exchange,Base,Quote,Time,Open,High,Low,Close,Quote Volume,Base Volume
KRAKEN,BTC,USD,2022-11-01 17:45,20427.7,20428,20423.6,20428,96299.89599,4.71431079
KRAKEN,BTC,USD,2022-11-01 18:00,20428,20455.2,20427.9,20437.1,327076.287,15.993364
KRAKEN,BTC,USD,2022-11-01 18:15,20437.1,20437.5,20405.7,20419,107383.6536,5.25774828
KRAKEN,BTC,USD,2022-11-01 18:30,20419,20437.5,20419,20437.4,196149.164,9.60106867
KRAKEN,BTC,USD,2022-11-01 18:45,20437.4,20469.3,20418.8,20461.6,364513.9352,17.82684407
KRAKEN,BTC,USD,2022-11-01 19:00,20464.5,20493.9,20455.7,20475.3,121521.9989,5.93497875
KRAKEN,BTC,USD,2022-11-01 19:15,20475.3,20478,20456.4,20464.4,245905.2088,12.01557885
KRAKEN,BTC,USD,2022-11-01 19:30,20464.4,20468,20441.3,20450.7,1106150.702,54.08618994
KRAKEN,BTC,USD,2022-11-01 19:45,20450.8,20452,20441,20447.2,145181.8193,7.10120886
KRAKEN,BTC,USD,2022-11-01 20:00,20447.2,20453.5,20435.2,20453.5,189451.3306,9.26705127
KRAKEN,BTC,USD,2022-11-01 20:15,20455.1,20462.2,20438.2,20462.2,161589.6585,7.90204371
KRAKEN,BTC,USD,2022-11-01 20:30,20459.3,20476.5,20459.3,20468.3,169546.9382,8.28276893
KRAKEN,BTC,USD,2022-11-01 20:45,20468.2,20480.6,20467,20478.6,329460.9865,16.09208559
KRAKEN,BTC,USD,2022-11-01 21:00,20478.9,20479.9,20464.4,20470.7,143137.7274,6.99350397
KRAKEN,BTC,USD,2022-11-01 21:15,20470.7,20489.6,20470.6,20482.1,195675.5549,9.55291454
KRAKEN,BTC,USD,2022-11-01 21:30,20482.1,20482.1,20466.2,20479.6,196876.5129,9.61639209
KRAKEN,BTC,USD,2022-11-01 21:45,20479.6,20486.3,20445.4,20445.5,147823.5163,7.22111198
KRAKEN,BTC,USD,2022-11-01 22:00,20445.4,20482.9,20444.1,20444.2,62603.33833,3.06049231
KRAKEN,BTC,USD,2022-11-01 22:15,20444.2,20461,20440.2,20451.6,204247.016,9.98867792
KRAKEN,BTC,USD,2022-11-01 22:30,20451.6,20467,20437.5,20460.5,542691.0968,26.53657361
KRAKEN,BTC,USD,2022-11-01 22:45,20460.6,20470.5,20460.5,20470.5,97514.73954,4.76563079
KRAKEN,BTC,USD,2022-11-01 23:00,20470.5,20476.8,20468.2,20471.7,127294.5142,6.21860487
KRAKEN,BTC,USD,2022-11-01 23:15,20473,20484.8,20472.9,20483.3,325784.2839,15.90797212
KRAKEN,BTC,USD,2022-11-01 23:30,20483.3,20497.8,20479.1,20491.8,361273.1203,17.63459251
KRAKEN,BTC,USD,2022-11-01 23:45,20491.8,20491.8,20481.9,20486.5,92461.69286,4.5123964
KRAKEN,BTC,USD,2022-11-02 00:00,20486.4,20486.5,20414.1,20454.6,490113.2241,23.95273203
KRAKEN,BTC,USD,2022-11-02 00:15,20454.6,20480,20443.4,20478.5,504971.3789,24.67224806
KRAKEN,BTC,USD,2022-11-02 00:30,20477.6,20500,20467.6,20495.1,1113804.086,54.34174361
KRAKEN,BTC,USD,2022-11-02 00:45,20490.9,20530,20490.9,20515.8,1104322.881,53.86213131
KRAKEN,BTC,USD,2022-11-02 01:00,20518.1,20520,20505.5,20520,164926.2447,8.04120995
KRAKEN,BTC,USD,2022-11-02 01:15,20520,20520,20515.9,20520,114418.9297,5.57623098
KRAKEN,BTC,USD,2022-11-02 01:30,20520,20520,20510.7,20520,81971.22116,3.99515913
KRAKEN,BTC,USD,2022-11-02 01:45,20520,20520,20506.7,20509.7,111996.4534,5.45925868
KRAKEN,BTC,USD,2022-11-02 02:00,20509.8,20509.8,20460.4,20484,369424.4595,18.04705875
KRAKEN,BTC,USD,2022-11-02 02:15,20483.7,20492,20477.2,20490,99289.52511,4.84762592
KRAKEN,BTC,USD,2022-11-02 02:30,20490,20507.6,20487.2,20505.6,56631.32986,2.76323119
KRAKEN,BTC,USD,2022-11-02 02:45,20505.6,20519.6,20505.6,20517.5,68191.97784,3.32365931
KRAKEN,BTC,USD,2022-11-02 03:00,20517.5,20519.6,20507.5,20507.6,347688.1927,16.95264054
KRAKEN,BTC,USD,2022-11-02 03:15,20507.6,20530,20507.6,20530,241779.407,11.781581
KRAKEN,BTC,USD,2022-11-02 03:30,20529.9,20535,20522.5,20535,134579.5906,6.55429642
KRAKEN,BTC,USD,2022-11-02 03:45,20535,20535,20517.3,20521.5,160024.9775,7.7955128
KRAKEN,BTC,USD,2022-11-02 04:00,20521.5,20535,20510.3,20535,766120.9671,37.32679481
KRAKEN,BTC,USD,2022-11-02 04:15,20535,20535,20534.9,20535,286999.1509,13.97609707
KRAKEN,BTC,USD,2022-11-02 04:30,20534.9,20544.6,20517.2,20519.5,1020992.029,49.71142488
KRAKEN,BTC,USD,2022-11-02 04:45,20519.5,20522.7,20519.4,20522.2,86298.75033,4.20552819
KRAKEN,BTC,USD,2022-11-02 05:00,20522.2,20549.2,20522.1,20538,94085.55504,4.58147938
KRAKEN,BTC,USD,2022-11-02 05:15,20538,20543.3,20507.5,20507.6,166035.0506,8.08963252
KRAKEN,BTC,USD,2022-11-02 05:30,20507.6,20507.6,20480.3,20505.1,789154.7875,38.4966609
KRAKEN,BTC,USD,2022-11-02 05:45,20505.1,20507.2,20497.7,20497.8,40608.39352,1.98040257
KRAKEN,BTC,USD,2022-11-02 06:00,20497.8,20497.8,20480,20480.1,437922.6833,21.38212858
KRAKEN,BTC,USD,2022-11-02 06:15,20480.1,20480.1,20463,20471.1,528414.7418,25.80600417
KRAKEN,BTC,USD,2022-11-02 06:30,20472.9,20484.6,20467.6,20467.6,61686.71082,3.01253876
KRAKEN,BTC,USD,2022-11-02 06:45,20466.2,20482.8,20466.2,20474.5,87819.16173,4.28799035
KRAKEN,BTC,USD,2022-11-02 07:00,20475.3,20482.8,20425.3,20426.4,237921.5596,11.62784599
KRAKEN,BTC,USD,2022-11-02 07:15,20426,20426,20361.7,20405.5,1306711.422,64.08510261
KRAKEN,BTC,USD,2022-11-02 07:30,20402.4,20431.5,20396.7,20431,78019.08574,3.82160462
KRAKEN,BTC,USD,2022-11-02 07:45,20430.9,20443.3,20415.8,20428.8,965762.4403,47.29137114
KRAKEN,BTC,USD,2022-11-02 08:00,20428.7,20428.9,20416,20423,75338.82412,3.68969212
KRAKEN,BTC,USD,2022-11-02 08:15,20422.9,20445.8,20422.9,20445.8,496283.9447,24.28236177
KRAKEN,BTC,USD,2022-11-02 08:30,20445.7,20445.8,20436.4,20439.4,85490.90557,4.18177825
KRAKEN,BTC,USD,2022-11-02 08:45,20439.4,20508.4,20439.4,20501,1183773.717,57.76215337
KRAKEN,BTC,USD,2022-11-02 09:00,20501.7,20532.5,20487.2,20491.8,395608.4616,19.29586021
KRAKEN,BTC,USD,2022-11-02 09:15,20490,20496.3,20469.2,20469.2,358750.7515,17.51635931
KRAKEN,BTC,USD,2022-11-02 09:30,20470.5,20480.3,20433.1,20480.3,203468.5645,9.94450489
KRAKEN,BTC,USD,2022-11-02 09:45,20480.2,20486.2,20473.5,20473.6,130207.0853,6.35862021
KRAKEN,BTC,USD,2022-11-02 10:00,20473.5,20473.6,20350,20409.5,487716.4287,23.90332138
KRAKEN,BTC,USD,2022-11-02 10:15,20407.3,20415.9,20379.2,20390.8,286661.8555,14.05441719
KRAKEN,BTC,USD,2022-11-02 10:30,20380.2,20411.7,20371.3,20403.3,272254.9632,13.34577082
KRAKEN,BTC,USD,2022-11-02 10:45,20403.5,20409.5,20390,20408.9,106937.1292,5.24157276
KRAKEN,BTC,USD,2022-11-02 11:00,20409,20444.7,20408.9,20442.3,362391.4558,17.74322298
KRAKEN,BTC,USD,2022-11-02 11:15,20442.3,20453.6,20434.8,20453.5,311242.703,15.22573246
KRAKEN,BTC,USD,2022-11-02 11:30,20453.6,20457,20453.5,20456.3,102965.8502,5.03353039
KRAKEN,BTC,USD,2022-11-02 11:45,20456.3,20456.3,20425.8,20431.7,241453.192,11.81035099
KRAKEN,BTC,USD,2022-11-02 12:00,20431.8,20431.8,20397.8,20422,1137335.025,55.73757225
KRAKEN,BTC,USD,2022-11-02 12:15,20420.1,20441.6,20356.9,20409.4,596488.7586,29.23924766
KRAKEN,BTC,USD,2022-11-02 12:30,20407.3,20420.9,20382.8,20398.5,230907.0891,11.31813339
KRAKEN,BTC,USD,2022-11-02 12:45,20398.4,20406.1,20391.4,20397.8,144135.797,7.0641952
KRAKEN,BTC,USD,2022-11-02 13:00,20397.8,20419.5,20386.3,20401.2,117600.8619,5.7645879
KRAKEN,BTC,USD,2022-11-02 13:15,20401.2,20422.7,20394.5,20418.3,177063.6008,8.67315166
KRAKEN,BTC,USD,2022-11-02 13:30,20418.3,20418.3,20366.9,20390,603991.0989,29.63230981
KRAKEN,BTC,USD,2022-11-02 13:45,20386.3,20405.6,20386.1,20397.1,268240.3278,13.15025852
KRAKEN,BTC,USD,2022-11-02 14:00,20396.8,20450,20396.8,20435.4,488406.014,23.9206196
KRAKEN,BTC,USD,2022-11-02 14:15,20427.1,20437.9,20413.5,20413.6,827660.9483,40.50986352
KRAKEN,BTC,USD,2022-11-02 14:30,20413.5,20437.9,20406.5,20437.9,226941.8025,11.1134559
KRAKEN,BTC,USD,2022-11-02 14:45,20437.9,20442.1,20437.8,20438,110887.2965,5.42494093
KRAKEN,BTC,USD,2022-11-02 15:00,20437.9,20438,20409.4,20409.5,1188561.097,58.20352279
KRAKEN,BTC,USD,2022-11-02 15:15,20409.5,20417.2,20409.1,20417.2,175883.0629,8.61731804
KRAKEN,BTC,USD,2022-11-02 15:30,20417.1,20435,20417.1,20433.1,92678.31825,4.53740653
KRAKEN,BTC,USD,2022-11-02 15:45,20433.1,20433.1,20417.1,20417.2,257529.8101,12.60735736
KRAKEN,BTC,USD,2022-11-02 16:00,20417.1,20417.2,20396.8,20398.6,219874.2446,10.77583157
KRAKEN,BTC,USD,2022-11-02 16:15,20399.3,20399.3,20382.9,20384.3,93821.33066,4.60121098
KRAKEN,BTC,USD,2022-11-02 16:30,20384.3,20437.9,20380,20435.9,367477.006,18.01531271
KRAKEN,BTC,USD,2022-11-02 16:45,20435.9,20535.4,20424,20533.5,768183.0648,37.48775756
KRAKEN,BTC,USD,2022-11-02 17:00,20533.4,20533.5,20485.5,20502.2,352375.5501,17.19511952
KRAKEN,BTC,USD,2022-11-02 17:15,20510.1,20522.6,20486.7,20504.9,190083.731,9.2725624
KRAKEN,BTC,USD,2022-11-02 17:30,20504.9,20506.9,20466.9,20495.8,832441.2354,40.61600566
KRAKEN,BTC,USD,2022-11-02 17:45,20495.9,20498.4,20381.8,20419.9,594823.2672,29.08073164
KRAKEN,BTC,USD,2022-11-02 18:00,20425.2,20755.8,20150,20641.8,8869638.285,432.0993987
KRAKEN,BTC,USD,2022-11-02 18:15,20641.9,20769.1,20629.6,20740.5,4115918.549,198.7803912
KRAKEN,BTC,USD,2022-11-02 18:30,20760.1,20864.3,20400.6,20618.5,12092563.84,586.6261207
KRAKEN,BTC,USD,2022-11-02 18:45,20612.8,20641.9,20393.5,20473.8,3659211.809,178.4485641
KRAKEN,BTC,USD,2022-11-02 19:00,20473.7,20599.7,20450.3,20521.6,1628477.963,79.31136231
KRAKEN,BTC,USD,2022-11-02 19:15,20520.1,20521.7,20101,20259.9,5812248.762,285.7074695
KRAKEN,BTC,USD,2022-11-02 19:30,20259.1,20299.5,20168,20283.1,1337956.058,66.10492471
KRAKEN,BTC,USD,2022-11-02 19:45,20273.2,20285.7,20224.4,20263.4,1141792.432,56.35398515
KRAKEN,BTC,USD,2022-11-02 20:00,20263.3,20278.9,20169.7,20178.7,5041620.173,249.5003843
KRAKEN,BTC,USD,2022-11-02 20:15,20171.6,20194.7,20100.2,20163.6,1921381.617,95.35186648
KRAKEN,BTC,USD,2022-11-02 20:30,20165.2,20189.7,20125,20183.8,742270.0364,36.8143998
KRAKEN,BTC,USD,2022-11-02 20:45,20178.2,20190,20157.3,20176.9,182023.9313,9.02027878
KRAKEN,BTC,USD,2022-11-02 21:00,20177,20182.7,20121.3,20147.4,1255456.932,62.35847707
KRAKEN,BTC,USD,2022-11-02 21:15,20148.7,20162.9,20059.8,20106.1,988182.5281,49.15487259
KRAKEN,BTC,USD,2022-11-02 21:30,20101.3,20166.8,20098.6,20139.9,629076.2108,31.24790643
KRAKEN,BTC,USD,2022-11-02 21:45,20141.1,20151.3,20122.1,20150.9,364664.5276,18.10913143
KRAKEN,BTC,USD,2022-11-02 22:00,20151,20156.7,20096.3,20112.6,289302.3349,14.36466343
KRAKEN,BTC,USD,2022-11-02 22:15,20112.6,20133,20096.3,20132.9,318307.963,15.82802108
KRAKEN,BTC,USD,2022-11-02 22:30,20133,20134.7,20095.6,20101.4,643813.1764,31.99770518
KRAKEN,BTC,USD,2022-11-02 22:45,20101.5,20106.5,20064.3,20105.5,1370853.85,68.22045075
KRAKEN,BTC,USD,2022-11-02 23:00,20105.5,20134,20075.9,20134,91581.26838,4.5536904
KRAKEN,BTC,USD,2022-11-02 23:15,20134,20155.2,20131,20147.8,297501.4923,14.76673745
KRAKEN,BTC,USD,2022-11-02 23:30,20147.9,20158.6,20141,20148.6,71922.84446,3.56906815
KRAKEN,BTC,USD,2022-11-02 23:45,20148.7,20165.6,20148.7,20153.5,52751.67813,2.61730552
KRAKEN,BTC,USD,2022-11-03 00:00,20153.5,20156.5,20125,20133.1,165122.8477,8.19562475
KRAKEN,BTC,USD,2022-11-03 00:15,20133.1,20177.1,20133,20177.1,400220.5692,19.84795222
KRAKEN,BTC,USD,2022-11-03 00:30,20177.1,20189,20171,20188.9,310331.1531,15.37803609
KRAKEN,BTC,USD,2022-11-03 00:45,20189,20224.3,20189,20202.4,1044811.073,51.68745764
KRAKEN,BTC,USD,2022-11-03 01:00,20202.4,20237.7,20202,20205,474169.6106,23.44660434
KRAKEN,BTC,USD,2022-11-03 01:15,20205,20240.3,20202.3,20238.6,250984.1725,12.41997661
KRAKEN,BTC,USD,2022-11-03 01:30,20240.8,20298.5,20239.8,20281.3,249755.636,12.32675499
KRAKEN,BTC,USD,2022-11-03 01:45,20281.9,20333.9,20281.8,20306.9,410055.0913,20.18857511
KRAKEN,BTC,USD,2022-11-03 02:00,20307.2,20331,20307.1,20322.8,92142.95017,4.53502569
KRAKEN,BTC,USD,2022-11-03 02:15,20322.8,20329,20306.8,20328.7,190986.1062,9.40059088
KRAKEN,BTC,USD,2022-11-03 02:30,20328.8,20335.2,20314.8,20323.2,140848.1496,6.92982558
KRAKEN,BTC,USD,2022-11-03 02:45,20323.3,20323.3,20280.1,20280.1,2661420.908,131.0872053
KRAKEN,BTC,USD,2022-11-03 03:00,20280.1,20300.5,20280.1,20296.5,307586.1283,15.15584783
KRAKEN,BTC,USD,2022-11-03 03:15,20296.8,20330.2,20296.8,20320.2,367862.8718,18.1029106
KRAKEN,BTC,USD,2022-11-03 03:30,20320.1,20325.9,20313.3,20318.5,88765.69565,4.3689396
KRAKEN,BTC,USD,2022-11-03 03:45,20319.7,20322.6,20310.6,20311.9,70735.54912,3.48208031
KRAKEN,BTC,USD,2022-11-03 04:00,20311.9,20381.1,20311.8,20375.1,954954.4921,46.92071808
KRAKEN,BTC,USD,2022-11-03 04:15,20373.4,20383,20330.7,20331,932315.1938,45.8035846
KRAKEN,BTC,USD,2022-11-03 04:30,20330.9,20365.1,20308.6,20365.1,1270133.886,62.46987929
KRAKEN,BTC,USD,2022-11-03 04:45,20365.1,20369.5,20351.1,20354.1,148941.3162,7.31458967
KRAKEN,BTC,USD,2022-11-03 05:00,20354.2,20362.1,20346.5,20350.6,112359.8272,5.52043961
KRAKEN,BTC,USD,2022-11-03 05:15,20350.7,20364,20342.7,20354.4,81998.90136,4.02805036
KRAKEN,BTC,USD,2022-11-03 05:30,20359.4,20369.4,20350.4,20359.8,45688.37166,2.24406166
KRAKEN,BTC,USD,2022-11-03 05:45,20363.5,20382.5,20363.5,20378.2,175445.9973,8.60924474
KRAKEN,BTC,USD,2022-11-03 06:00,20380.1,20382.4,20333.9,20342.7,583530.0888,28.68086154
KRAKEN,BTC,USD,2022-11-03 06:15,20342.7,20342.8,20330.2,20333.8,55396.28907,2.72406273
KRAKEN,BTC,USD,2022-11-03 06:30,20333.9,20336.7,20321.4,20334.7,544327.6513,26.77607458
KRAKEN,BTC,USD,2022-11-03 06:45,20334.7,20334.7,20305.1,20310,44227.88927,2.17593624
KRAKEN,BTC,USD,2022-11-03 07:00,20310,20357.9,20309.9,20349.3,149756.1445,7.36892025
KRAKEN,BTC,USD,2022-11-03 07:15,20351.8,20360.7,20300,20302.8,57382.54423,2.8235346
KRAKEN,BTC,USD,2022-11-03 07:30,20299.9,20304.3,20299,20299.1,83701.3309,4.12333259
KRAKEN,BTC,USD,2022-11-03 07:45,20299.1,20299.3,20271.3,20299.3,2205706.496,108.767846
KRAKEN,BTC,USD,2022-11-03 08:00,20301.2,20319.6,20282,20317.7,142607.2512,7.02494698
KRAKEN,BTC,USD,2022-11-03 08:15,20317.7,20322,20266.3,20270,274826.2232,13.55110667
KRAKEN,BTC,USD,2022-11-03 08:30,20270,20285.4,20263.2,20280.3,215687.5653,10.63733474
KRAKEN,BTC,USD,2022-11-03 08:45,20280.2,20307.7,20280.2,20285.5,192968.507,9.51063075
KRAKEN,BTC,USD,2022-11-03 09:00,20285.6,20314.2,20285.5,20290.1,244344.2498,12.04162851
KRAKEN,BTC,USD,2022-11-03 09:15,20290.1,20300.4,20282.7,20300.4,64061.64163,3.15673257
KRAKEN,BTC,USD,2022-11-03 09:30,20303.4,20327,20300.5,20307.8,1052901.699,51.8057342
KRAKEN,BTC,USD,2022-11-03 09:45,20306.8,20311,20290,20311,50389.65035,2.48263467
KRAKEN,BTC,USD,2022-11-03 10:00,20311,20328.2,20307,20324.1,144638.231,7.12009641
KRAKEN,BTC,USD,2022-11-03 10:15,20324.1,20324.2,20270.7,20275.5,703004.1627,34.66114972
KRAKEN,BTC,USD,2022-11-03 10:30,20275.6,20285.6,20262.2,20262.3,4008850.443,197.7102533
KRAKEN,BTC,USD,2022-11-03 10:45,20262.3,20262.4,20262.2,20262.3,29318.51834,1.44695382
KRAKEN,BTC,USD,2022-11-03 11:00,20262.3,20262.3,20250.3,20256.5,261685.2392,12.91625521
KRAKEN,BTC,USD,2022-11-03 11:15,20256.5,20256.6,20204.1,20225.7,983280.9825,48.62411769
KRAKEN,BTC,USD,2022-11-03 11:30,20226.4,20238,20108.1,20110.1,542946.2141,26.9390945
KRAKEN,BTC,USD,2022-11-03 11:45,20112.3,20148.2,20050,20122.1,6804861.63,338.4749355
KRAKEN,BTC,USD,2022-11-03 12:00,20123.6,20170.4,20104.5,20125.6,119384.1774,5.92786369
KRAKEN,BTC,USD,2022-11-03 12:15,20125.7,20126.7,20065.1,20098.4,1332833.007,66.36819556
KRAKEN,BTC,USD,2022-11-03 12:30,20098.3,20126.1,20078.3,20106,1273205.187,63.35794635
KRAKEN,BTC,USD,2022-11-03 12:45,20105.9,20115,20050,20111.7,755177.7391,37.56027967
KRAKEN,BTC,USD,2022-11-03 13:00,20111.6,20145.7,20108.8,20143.1,406339.2278,20.19664858
KRAKEN,BTC,USD,2022-11-03 13:15,20142.9,20150,20106,20150,204748.0151,10.16936338
KRAKEN,BTC,USD,2022-11-03 13:30,20150,20202.1,20125.9,20197.8,214750.9129,10.65353538
KRAKEN,BTC,USD,2022-11-03 13:45,20197.9,20197.9,20100,20100.1,346868.0967,17.20070554
KRAKEN,BTC,USD,2022-11-03 14:00,20100.1,20225.2,20090,20219.6,1735256.817,86.03764017
KRAKEN,BTC,USD,2022-11-03 14:15,20220.3,20310.7,20220.3,20288.2,2890458.472,142.4489213
KRAKEN,BTC,USD,2022-11-03 14:30,20288.2,20327.8,20236.8,20315.7,2195904.62,108.2245702
KRAKEN,BTC,USD,2022-11-03 14:45,20313.9,20330,20299.6,20310.9,1106226.643,54.44738495
KRAKEN,BTC,USD,2022-11-03 15:00,20310.9,20326.5,20264,20266.5,1596940.916,78.7108266
KRAKEN,BTC,USD,2022-11-03 15:15,20260.1,20273.5,20250,20250.1,1661926.417,82.06169204
KRAKEN,BTC,USD,2022-11-03 15:30,20250,20266,20211.7,20250.3,1183118.659,58.45707733
KRAKEN,BTC,USD,2022-11-03 15:45,20252.5,20280.8,20248.4,20250.1,193970.6339,9.57694991
KRAKEN,BTC,USD,2022-11-03 16:00,20250.1,20287.2,20249.8,20270.1,371330.2208,18.3149004
KRAKEN,BTC,USD,2022-11-03 16:15,20270.1,20286.7,20245.5,20247.1,128770.7078,6.35304177
KRAKEN,BTC,USD,2022-11-03 16:30,20247.1,20284.8,20247,20284.7,207988.6782,10.26483411
KRAKEN,BTC,USD,2022-11-03 16:45,20284.8,20305.8,20284.8,20297.4,434170.102,21.39036877
KRAKEN,BTC,USD,2022-11-03 17:00,20295.5,20298,20272.5,20275,141339.2626,6.96901589
KRAKEN,BTC,USD,2022-11-03 17:15,20275.1,20280.2,20233.8,20240.9,276744.6869,13.66346614
KRAKEN,BTC,USD,2022-11-03 17:30,20240.8,20242.7,20226,20237.1,260438.4122,12.87179717
KRAKEN,BTC,USD,2022-11-03 17:45,20237,20255.9,20227.3,20227.3,177442.9094,8.76558179
KRAKEN,BTC,USD,2022-11-03 18:00,20227.4,20237.4,20179.9,20190.7,479611.5261,23.7283618
KRAKEN,BTC,USD,2022-11-03 18:15,20190.7,20240,20190.7,20240,283831.5906,14.03801488
KRAKEN,BTC,USD,2022-11-03 18:30,20240,20255.4,20231.7,20233.8,156128.5189,7.71447983
KRAKEN,BTC,USD,2022-11-03 18:45,20233.8,20261.5,20233.7,20250,265744.0018,13.12528586
KRAKEN,BTC,USD,2022-11-03 19:00,20250,20251.8,20237,20245,207204.3212,10.23629817
KRAKEN,BTC,USD,2022-11-03 19:15,20243.9,20254.1,20234.8,20250,208153.063,10.28076756
KRAKEN,BTC,USD,2022-11-03 19:30,20250,20277.2,20249.4,20252,1159442.185,57.21205169
KRAKEN,BTC,USD,2022-11-03 19:45,20252,20257.3,20237.5,20257.3,237819.0045,11.74634291
KRAKEN,BTC,USD,2022-11-03 20:00,20257.3,20268,20221.9,20222,627458.5153,31.01478376
KRAKEN,BTC,USD,2022-11-03 20:15,20222,20241,20214.9,20237.9,1322604.013,65.40915158
KRAKEN,BTC,USD,2022-11-03 20:30,20232.8,20246.5,20227.1,20232.8,203574.0304,10.05886503
KRAKEN,BTC,USD,2022-11-03 20:45,20232.7,20253.1,20232.7,20237.6,884884.8234,43.70377111
KRAKEN,BTC,USD,2022-11-03 21:00,20237.6,20249.5,20236.6,20248.3,97319.347,4.8070328
KRAKEN,BTC,USD,2022-11-03 21:15,20248.4,20261.1,20248.3,20259.4,117999.0107,5.82615373
KRAKEN,BTC,USD,2022-11-03 21:30,20259.2,20262.3,20242.2,20262.3,132155.9888,6.52520534
KRAKEN,BTC,USD,2022-11-03 21:45,20262.5,20265.8,20259.6,20259.6,97833.47827,4.82844467
KRAKEN,BTC,USD,2022-11-03 22:00,20259.8,20260,20213.2,20220.3,176293.9862,8.70941179
KRAKEN,BTC,USD,2022-11-03 22:15,20219.9,20235.7,20170,20225.9,872870.1381,43.21691314
KRAKEN,BTC,USD,2022-11-03 22:30,20218.6,20224.6,20186.3,20210.8,199126.7572,9.8573334
KRAKEN,BTC,USD,2022-11-03 22:45,20210.4,20220.3,20186.2,20187.6,74755.47888,3.69939818
KRAKEN,BTC,USD,2022-11-03 23:00,20187.6,20222.4,20185.1,20185.1,103764.2681,5.13541279
KRAKEN,BTC,USD,2022-11-03 23:15,20185,20191.4,20161.1,20182.3,142408.0515,7.06035881
KRAKEN,BTC,USD,2022-11-03 23:30,20181,20210.9,20180.1,20204.2,137211.9777,6.7918977
KRAKEN,BTC,USD,2022-11-03 23:45,20204.2,20211.7,20198.9,20209.1,171026.2074,8.46306916
KRAKEN,BTC,USD,2022-11-04 00:00,20209.3,20214.5,20185.4,20209.5,112719.9681,5.57930341
KRAKEN,BTC,USD,2022-11-04 00:15,20209.4,20300,20206.8,20287.3,342113.5089,16.89212134
KRAKEN,BTC,USD,2022-11-04 00:30,20284.3,20299.4,20258.9,20265.1,158039.471,7.79110403
KRAKEN,BTC,USD,2022-11-04 00:45,20259.8,20287.4,20259.8,20281.9,151158.2756,7.45409759
KRAKEN,BTC,USD,2022-11-04 01:00,20281.9,20316,20272.3,20272.9,516272.9369,25.42837671
KRAKEN,BTC,USD,2022-11-04 01:15,20272.8,20273,20247.1,20253.2,56291.32518,2.7785545
KRAKEN,BTC,USD,2022-11-04 01:30,20251.5,20279.1,20250.5,20267.5,95192.4429,4.69614014
KRAKEN,BTC,USD,2022-11-04 01:45,20267.5,20284,20267.4,20283.9,200734.2091,9.90177694
KRAKEN,BTC,USD,2022-11-04 02:00,20285.2,20309.6,20275.6,20303.8,316948.3127,15.61267695
KRAKEN,BTC,USD,2022-11-04 02:15,20305.3,20309.1,20275.7,20297.7,123203.5573,6.06854668
KRAKEN,BTC,USD,2022-11-04 02:30,20297.7,20300,20276.3,20300,53055.54096,2.61447044
KRAKEN,BTC,USD,2022-11-04 02:45,20299.9,20319,20297,20314,74817.94029,3.68386519
KRAKEN,BTC,USD,2022-11-04 03:00,20314,20319,20286,20287.1,270313.8968,13.30833459
KRAKEN,BTC,USD,2022-11-04 03:15,20294.9,20311.3,20287.9,20309.5,166917.9604,8.22594841
KRAKEN,BTC,USD,2022-11-04 03:30,20309.5,20319,20306.3,20312.2,73191.78903,3.60346104
KRAKEN,BTC,USD,2022-11-04 03:45,20312.1,20319,20312.1,20318.9,21593.63581,1.06274824
KRAKEN,BTC,USD,2022-11-04 04:00,20318.9,20320,20311.4,20318.4,353489.2997,17.3989887
KRAKEN,BTC,USD,2022-11-04 04:15,20318.4,20348.9,20316.3,20343.5,196217.9702,9.6500091
KRAKEN,BTC,USD,2022-11-04 04:30,20343.5,20348.1,20326.4,20334.6,38138.94654,1.87572476
KRAKEN,BTC,USD,2022-11-04 04:45,20334.5,20334.5,20319.9,20319.9,23949.97272,1.17839893
KRAKEN,BTC,USD,2022-11-04 05:00,20320,20347.5,20319.9,20347.5,157232.4711,7.73186284
KRAKEN,BTC,USD,2022-11-04 05:15,20347.5,20375.8,20347.5,20361.6,129742.5172,6.37302906
KRAKEN,BTC,USD,2022-11-04 05:30,20361.7,20386.7,20347.5,20378.7,225675.8816,11.07758268
KRAKEN,BTC,USD,2022-11-04 05:45,20384.4,20475.4,20383,20451.3,1986700.276,97.34927206
KRAKEN,BTC,USD,2022-11-04 06:00,20454.5,20636.3,20454.5,20573,1968606.181,95.7881856
KRAKEN,BTC,USD,2022-11-04 06:15,20573,20651.4,20573,20611.1,756232.4905,36.68167747
KRAKEN,BTC,USD,2022-11-04 06:30,20611.6,20674.3,20588,20588,486333.5767,23.56649025
KRAKEN,BTC,USD,2022-11-04 06:45,20588,20615.6,20570.6,20609.5,1693318.214,82.17331906
KRAKEN,BTC,USD,2022-11-04 07:00,20609.5,20621.1,20583.5,20585.2,184191.9501,8.93853091
KRAKEN,BTC,USD,2022-11-04 07:15,20579.8,20588.3,20555,20576.7,329456.6372,16.0093257
KRAKEN,BTC,USD,2022-11-04 07:30,20576.7,20594.6,20546.6,20588.9,393618.0977,19.11934515
KRAKEN,BTC,USD,2022-11-04 07:45,20590,20618.1,20587.1,20611,454182.9758,22.05634882
KRAKEN,BTC,USD,2022-11-04 08:00,20611.2,20642.1,20611,20642.1,832880.2146,40.3853079
KRAKEN,BTC,USD,2022-11-04 08:15,20642,20642.1,20597.4,20616.3,103793.2211,5.03498394
